title,url,source,published_at,snippet,link_verified,fetch_timestamp
Ajinomoto's chip film faces supply test as AI demand climbs,https://www.digitimes.com/news/a20260616VL220/demand-chips-materials.html,Digitimes,2026-06-17T01:45:00Z,"The global appetite for AI chips is putting new strain on materials suppliers, turning one of Ajinomoto's lesser-known products into a pressure point for advanced semiconductor packaging.",True,2026-06-18T02:03:29.258092
TSMC and Amkor strike 10-year deal to build U.S. semiconductor packaging hub in Arizona,https://www.digitimes.com/news/a20260617VL202.html,Digitimes,2026-06-17T00:51:46Z,"Taiwan Semiconductor Manufacturing Company (TSMC) and Amkor Technology have signed a 10-year agreement to jointly expand advanced semiconductor packaging capacity in Arizona, a move that would bring a more complete chip supply chain onto American soil.",True,2026-06-18T02:03:29.258102
Exclusive: Galatek eyes up to 200% chip growth with Malaysia packaging push,https://www.digitimes.com/news/a20260616PD223/packaging-growth-equipment-manufacturing-supply-chain.html,Digitimes,2026-06-17T00:41:35Z,"Singapore-based Galatek Technologies is expanding into scarce advanced packaging equipment as it builds localized manufacturing capacity in Malaysia, aiming to capture demand from a shifting global semiconductor supply chain.",True,2026-06-18T02:03:29.258104
ABB Robotics and PSYONIC Use Human-Generated Data to Advance Robotic Dexterity,https://en.antaranews.com/news/419360/abb-robotics-and-psyonic-use-human-generated-data-to-advance-robotic-dexterity,Antaranews.com,2026-06-17T00:30:33Z,"-ABB Robotics is collaborating with California bionics company, PSYONIC, to advance robotic gripping and dexterity using a new approach that utilizes ...",True,2026-06-18T02:03:29.258106
"Intel’s 18A-P Debuts Power Boost, an Industry-First Dual-Contact Transistor That Squeezes More Frequency From the Same Chip Footprint",https://wccftech.com/intel-18a-p-debuts-power-boost-industry-first-dual-contact-transistor-more-frequency-same-chip-footprint/,Wccftech,2026-06-16T23:20:09Z,"Intel is sharing more details of its 18A-P process technology, which is expected to see some major customer momentum. Intel's 18A-P Process Tech Is Just As Key To Its Foundry Business As 14A, And Chipzilla Is Further Sharing Its Benefits Over 18A Semiconducto…",True,2026-06-18T02:03:29.258107
"Intel begins production of most-advanced chip, inching closer to possible Apple deal",https://www.cnbc.com/2026/06/16/intel-begins-production-of-18a-p-inches-closer-to-possible-apple-deal.html,CNBC,2026-06-16T21:00:02Z,"Intel is entering production of 18A-P, its most-advanced chip node that could be the target of a coming deal with Apple",False,2026-06-18T02:03:29.258110
"NanoPolix Scratch Remover Officially Launches UK, Australia, NZ, Canada, IE & US : A Revolutionary Solution for Car Scratch Repair with Nano Polix",https://www.globenewswire.com/news-release/2026/06/16/3313042/0/en/NanoPolix-Scratch-Remover-Officially-Launches-UK-Australia-NZ-Canada-IE-US-A-Revolutionary-Solution-for-Car-Scratch-Repair-with-Nano-Polix.html,GlobeNewswire,2026-06-16T20:29:00Z,"NanoPolix Cloth- Does Car cloth Nanopolix work? Read All about Nanoplex Advanced scratch remover benefits, how to use and complete detail nanopolix price or where to buy. NanoPolix Cloth- Does Car cloth Nanopolix work? Read All about Nanoplex Advanced scratch…",True,2026-06-18T02:03:29.258111
Nokia expands semiconductor operations in Pennsylvania to boost AI growth,https://cryptobriefing.com/nokia-semiconductor-expansion-pennsylvania-ai/,Crypto Briefing,2026-06-16T19:43:35Z,"Nokia's expansion in Pennsylvania could significantly enhance US semiconductor capabilities, reduce AI energy costs, and boost local employment.
The post Nokia expands semiconductor operations in Pennsylvania to boost AI growth appeared first on Crypto Briefi…",True,2026-06-18T02:03:29.258112
Nokia to expand chip test and packaging ops in US,https://biztoc.com/x/8c414fc8826b324f,Biztoc.com,2026-06-16T18:57:36Z,"Nokia Corporation announced on Tuesday that it will expand its advanced test and packaging (ATP) operations in Allentown, Pennsylvania, in an effort to enhance the production of its photonic chips use...",True,2026-06-18T02:03:29.258114
Nokia announces major expansion of U.S. semiconductor advanced test and packaging in Pennsylvania to bolster AI growth,https://www.globenewswire.com/news-release/2026/06/16/3312961/0/en/Nokia-announces-major-expansion-of-U-S-semiconductor-advanced-test-and-packaging-in-Pennsylvania-to-bolster-AI-growth.html,GlobeNewswire,2026-06-16T18:30:00Z,Press release   Nokia announces major expansion of U.S. semiconductor advanced test and packaging in Pennsylvania to bolster AI growth  Nokia expands...,True,2026-06-18T02:03:29.258115
Richtech Robotics to Debut Latest AI-Driven Pallet Jack Robot During Keynote Session at Automate 2026 in Chicago,https://www.globenewswire.com/news-release/2026/06/16/3312952/0/en/Richtech-Robotics-to-Debut-Latest-AI-Driven-Pallet-Jack-Robot-During-Keynote-Session-at-Automate-2026-in-Chicago.html,GlobeNewswire,2026-06-16T18:05:00Z,"Company to showcase next-generation warehouse automation at Booth #17060  LAS VEGAS, June  16, 2026  (GLOBE NEWSWIRE) -- Richtech Robotics (Nasdaq: RR)...",True,2026-06-18T02:03:29.258117
"XR and AI Leap into the Future at Augmented World Expo USA 2026 as Expo Hall Opens in Long Beach, CA",https://www.prnewswire.com/news-releases/xr-and-ai-leap-into-the-future-at-augmented-world-expo-usa-2026-as-expo-hall-opens-in-long-beach-ca-302802146.html,PRNewswire,2026-06-16T18:00:00Z,"Major product launches, new immersive experiences, and industry announcements from Snap, Qualcomm, XREAL, and other leading companies LONG BEACH, Calif., June 16, 2026 /PRNewswire/ -- Today, the Expo Hall opens at Augmented World Expo USA 2026 (AWE), the long…",True,2026-06-18T02:03:29.258118
"TSMC Bets on Glass for CoWoS as Silicon-Mimicking Thermals Beat Organic Substrates, Yet Mass Production Stays Distant",https://wccftech.com/tsmc-bets-on-glass-for-cowos-as-silicon-mimicking-thermals-beat-organic-substrates-yet-mass-production-stays-distant/,Wccftech,2026-06-16T17:22:50Z,"The Taiwan Semiconductor Manufacturing Company (TSMC) is expanding its supply chain for glass substrates as part of the first step of establishing a supply chain for the chip-on-panel-on-substrate (CoPoS) packaging technology, according to supply chain source…",True,2026-06-18T02:03:29.258119
"Secondary Antibodies Market Size to Reach USD 2.97 Billion by 2033, Growing at a 7.9% CAGR as Standardized Immunoassay Workflows and Biomarker Research Accelerate Global Demand: Verified Market Research",https://www.prnewswire.com/news-releases/secondary-antibodies-market-size-to-reach-usd-2-97-billion-by-2033--growing-at-a-7-9-cagr-as-standardized-immunoassay-workflows-and-biomarker-research-accelerate-global-demand-verified-market-research-302801494.html,PRNewswire,2026-06-16T16:39:00Z,"The Global Secondary Antibodies Market Size is gaining sustained momentum as laboratories scale protein biomarker research and tighten standardization across Western blotting and immunoprecipitation workflows. Demand for validated, lot-consistent goat and rab…",True,2026-06-18T02:03:29.258121
"Intel Tumbles 7% Despite BoA Double Upgrade, AMD Slides 6% as AI Infrastructure Deal Can’t Stop Profit-Taking",https://247wallst.com/investing/2026/06/16/intel-tumbles-7-despite-boa-double-upgrade-amd-slides-6-as-ai-infrastructure-deal-cant-stop-profit-taking/,24/7 Wall St.,2026-06-16T15:55:46Z,"Shares of Intel (NASDAQ:INTC) are down 7% at midday on Tuesday, while Advanced Micro Devices (NASDAQ:AMD) stock is sliding 6%. The pullback comes after a tor...",True,2026-06-18T02:03:29.258122
"After a 45% Rally, This Post-Split Stock May Be Sending a Warning Signal",https://247wallst.com/investing/2026/06/16/after-a-45-rally-this-post-split-stock-may-be-sending-a-warning-signal/,24/7 Wall St.,2026-06-16T15:51:57Z,"KLA Corporation (NASDAQ:KLAC) at $254.54 is a Hold. The semiconductor process control leader executed a 10-for-1 stock split into a vertical rally, and the p...",True,2026-06-18T02:03:29.258124
10-Jahres-Vertrag: TSMC und Amkor kooperieren beim Chip-Packaging,https://www.computerbase.de/news/wirtschaft/10-jahres-vertrag-tsmc-und-amkor-kooperieren-beim-chip-packaging.97947/,ComputerBase,2026-06-16T15:40:00Z,"Der Neubau von Amkor in Arizona, in direkter Nachbarschaft zu TSMCs Fabrik, die ebenfalls noch stetig erweitert wird, deutete es schon an, nun ist es offiziell: Ein 10-Jahres-Vertrag wurde geschlossen, beide werden beim Advanced Packaging eng zusammenarbeiten…",True,2026-06-18T02:03:29.258125
"10 Fun Facts About DoorDash in 2026 Highlighting Record Growth, Tech Innovations and Market Impact",https://www.ibtimes.com.au/doordash-2026-innovations-delivery-revolution-1870709,Ibtimes.com.au,2026-06-16T15:20:37Z,"In 2026, DoorDash solidified its leadership in the delivery industry through technological innovations, sustainability initiatives, and international expansion, enhancing customer satisfaction and diversifying its service offerings.",False,2026-06-18T02:03:29.258126
NVIDIA Blackwell Tops MLPerf Training 6.0 with Industry-Leading Scale and Performance,https://developer.nvidia.com/blog/nvidia-blackwell-tops-mlperf-training-6-0-with-industry-leading-scale-and-performance/,Nvidia.com,2026-06-16T15:11:28Z,"NVIDIA delivered a clean sweep in MLPerf Training v6.0, the latest edition of industry-standard AI training benchmarks developed by the MLCommons consortium....",True,2026-06-18T02:03:29.258128
The OnePlus 16 might finally give us the zero-bezel future we were promised,https://www.androidauthority.com/oneplus-16-display-details-leaked-3677977/,Android Authority,2026-06-16T14:57:50Z,"The OnePlus 16 could pack a 185Hz display and sub-1mm bezels, making it one of the smoothest and most immersive OnePlus phones yet.",True,2026-06-18T02:03:29.258129
"New Kirin SoC In The Mate 90 Said To Match TSMC’s 3nm Node, Huawei Targeting iPhone 18 Launch Timeline As Its Competitive Confidence Grows",https://wccftech.com/mate-90-kirin-soc-to-rival-tsmc-3nm-technology/,Wccftech,2026-06-16T13:52:34Z,"The U.S. trade sanctions on Huawei pretty much mean the latter is fighting an uphill battle with other chipmakers, as it lacks access to the latest and greatest in EUV equipment. Fortunately, a new report states that later this year, when the Mate 90 series m…",True,2026-06-18T02:03:29.258132
"SMI's PCIe 6.0 SSD controller for consumer SSDs coming next year, but severe NAND shortages will get even worse in 2027 as AI data centers swallow supply — An interview with Silicon Motion's SVP Nelson Duann",https://www.tomshardware.com/pc-components/ssds/smis-pcie-6-0-ssd-controller-for-consumer-ssds-coming-next-year-but-severe-nand-shortages-will-get-even-worse-in-2027-as-ai-data-centers-swallow-supply-an-interview-with-silicon-motions-svp-nelson-duann,Tom's Hardware UK,2026-06-16T13:30:00Z,Silicon Motion's Nelson Duann discusses NAND supply crisis in the consumer SSD market and the future of consumer storage.,False,2026-06-18T02:03:29.258133
Advanced Packaging Market Size to Worth $106.71 Billion by 2035 | Research by SNS Insider,https://www.globenewswire.com/news-release/2026/06/16/3312731/0/en/Advanced-Packaging-Market-Size-to-Worth-106-71-Billion-by-2035-Research-by-SNS-Insider.html,GlobeNewswire,2026-06-16T13:30:00Z,"Global Advanced Packaging Market Size, Share, Revenue Trends & Segmentation by Technology, Application, End-User Industry, Region & Forecast 2026–2035...",True,2026-06-18T02:03:29.258135
TSMC and Amkor sign 10-year deal to expand semiconductor packaging in Arizona,https://cryptobriefing.com/tsmc-amkor-arizona-packaging-deal/,Crypto Briefing,2026-06-16T13:26:40Z,"The TSMC-Amkor deal strengthens the US semiconductor supply chain, reducing reliance on Asia and mitigating geopolitical risks.
The post TSMC and Amkor sign 10-year deal to expand semiconductor packaging in Arizona appeared first on Crypto Briefing.",True,2026-06-18T02:03:29.258136
Phenomix Sciences Launches MyPhenome® Test Directly to Patients to Help Guide Weight Loss Treatment Based on Biology,https://www.prnewswire.com/news-releases/phenomix-sciences-launches-myphenome-test-directly-to-patients-to-help-guide-weight-loss-treatment-based-on-biology-302801327.html,PRNewswire,2026-06-16T13:01:00Z,"Now available directly to patients, MyPhenome is the first and only precision obesity test that goes beyond GLP-1 treatment response to help guide treatment decisions across a broad range of obesity therapies and interventions. Phenomix Sciences has launched …",True,2026-06-18T02:03:29.258138
LRM Aesthetics Introduces Syringe2Syringe Configuration for ariessence pure PDGF+®,https://www.prnewswire.com/news-releases/lrm-aesthetics-introduces-syringe2syringe-configuration-for-ariessence-pure-pdgf-302800810.html,PRNewswire,2026-06-16T12:45:00Z,"New blend-ready configuration streamlines preparation with a pre-configured Syringe2Syringe system FRANKLIN, Tenn., June 16, 2026 /PRNewswire/ -- LRM Aesthetics, Inc. (""LRMA"" or the ""Company""), a subsidiary of Lynch Regenerative Medicine, LLC, today announced…",True,2026-06-18T02:03:29.258139
